Time_Index,onwind,solar
4475,0.108631485,0.714530703
4476,0.196733586,0.709659288
4477,0.288326479,0.715400004
4478,0.386250966,0.459235054
4479,0.555925767,0.393226795
4480,0.668236452,0.678395204
4481,0.753673378,0.569848916
4482,0.709384696,0.49563493
4483,0.663072576,0.134396714
4484,0.708418192,0.006130153
4485,0.731644851,0
4486,0.707018021,0
4487,0.664527908,0
4488,0.630760274,0
4489,0.635335841,0
4490,0.664551998,0
4491,0.638320312,0
4492,0.48072432,0
4493,0.267024452,0.010665926
4494,0.09641893,0.220354729
4495,0.023773668,0.605672031
4496,0.007674987,0.775586642
4497,0.009341947,0.841754404
4498,0.017153772,0.864001804
4499,0.021014135,0.863275644
4500,0.042837135,0.705047647
4501,0.055106718,0.797910356
4502,0.080629897,0.779329387
4503,0.120343852,0.329023428
4504,0.098789961,0.115651979
4505,0.090801289,0.092260529
4506,0.219256791,0.042631196
4507,0.356293419,0.011969368
4508,0.30867704,0.000152208
4509,0.24259269,0
4510,0.348583291,0
4511,0.266945331,0
4512,0.110648272,0
4513,0.017454103,0
4514,0.060988778,0
4515,0.133539206,0
4516,0.1366397,0
4517,0.142337619,0.000487978
4518,0.137066203,0.019150626
4519,0.346673985,0.095068523
4520,0.021793576,0.483321764
4521,0.02484867,0.42958498
4522,0.030557776,0.746794807
4523,0.158504488,0.712011383
4524,0.12492874,0.700466633
4525,0.194908848,0.595167085
4526,0.172472504,0.452116502
4527,0.218451957,0.234191807
4528,0.297641262,0.108854319
4529,0.301901784,0.076756809
4530,0.309717976,0.064929525
4531,0.253088681,0.028626079
4532,0.2393956,0.000927856
4533,0.275467929,0
4534,0.387694128,0
4535,0.373072846,0
4536,0.327541658,0
4537,0.306195639,0
4538,0.218241371,0
4539,0.071097621,0
4540,0.018267772,0
4541,0.102055268,0.007073068
4542,0.22188683,0.178785709
4543,0.208759776,0.565564917
4544,0.203452613,0.819538789
4545,0.188211286,0.904396688
4546,0.23325656,0.932818892
4547,0.255992077,0.933226021
4548,0.314238328,0.92641114
4549,0.339915879,0.925303162
4550,0.386696924,0.925392944
4551,0.459888703,0.924649835
4552,0.476760771,0.91139787
4553,0.430521863,0.856438569
4554,0.447798645,0.696539418
4555,0.463862989,0.275092363
4556,0.619301617,0.015576254
4557,0.656390035,0
4558,0.69165138,0
4559,0.643874304,0
4560,0.596039028,0
4561,0.508815668,0
4562,0.377345229,0
4563,0.286855956,0
4564,0.261116131,0
4565,0.200660947,0.01344718
4566,0.110576864,0.268948794
4567,0.02920469,0.708615461
4568,0.002616026,0.869097995
4569,0.000695022,0.913160739
4570,0.017042176,0.923245711
4571,0.019028127,0.918656055
4572,0.082022642,0.910019475
4573,0.121216718,0.908827336
4574,0.176170888,0.906513524
4575,0.271054121,0.901875523
4576,0.314340298,0.87621321
4577,0.355518507,0.810253176
4578,0.410745499,0.638065533
4579,0.38047338,0.235986973
4580,0.44648518,0.011888751
4581,0.51256492,0
4582,0.526833657,0
4583,0.55124965,0
4584,0.564326191,0
4585,0.518159094,0
4586,0.521193303,0
4587,0.509894264,0
4588,0.503007349,0
4589,0.537118289,0.007187421
4590,0.529745519,0.186307844
4591,0.373273056,0.557974254
4592,0.29827772,0.738699659
4593,0.238937034,0.822633782
4594,0.21274046,0.85766452
4595,0.219409613,0.871926428
4596,0.234442563,0.872567276
4597,0.326427687,0.871554954
4598,0.473708548,0.805722933
4599,0.624072525,0.79090279
4600,0.673971438,0.793503721
4601,0.733226128,0.721676281
4602,0.765044689,0.411328576
4603,0.776730163,0.132460816
4604,0.798366946,0.003543181
4605,0.800627086,0
4606,0.80424638,0
4607,0.803388484,0
4608,0.803332089,0
4609,0.802036828,0
4610,0.80478168,0
4611,0.80291996,0
4612,0.779161637,0
4613,0.759992084,0.004116592
4614,0.762803677,0.15328789
4615,0.740597254,0.451654581
4616,0.596869068,0.712216372
4617,0.453392313,0.859859076
4618,0.374481341,0.859937592
4619,0.359645842,0.816498775
4620,0.39185443,0.858208321
4621,0.490084399,0.890728624
4622,0.549208385,0.888473998
4623,0.567365138,0.88546828
4624,0.59448022,0.72933721
4625,0.656940289,0.76929683
4626,0.664517331,0.620109712
4627,0.68959326,0.212365297
4628,0.669025145,0.011327553
4629,0.639892426,0
4630,0.574672015,0
4631,0.638872765,0
4632,0.679309681,0
4633,0.710863844,0
4634,0.687959418,0
4635,0.664608783,0
4636,0.64763067,0
4637,0.581069767,0.010012094
4638,0.55727845,0.236676606
4639,0.37781708,0.624612955
4640,0.312420261,0.529197539
4641,0.38544266,0.353430022
4642,0.461108138,0.349590142
4643,0.477011263,0.530668468
4644,0.48973467,0.622426813
4645,0.487466047,0.647612522
4646,0.51604428,0.865362397
4647,0.466191458,0.924606699
4648,0.440129489,0.909209682
4649,0.514924633,0.849595699
4650,0.560492918,0.644116807
4651,0.488194749,0.188093927
4652,0.746429022,0.011785439
4653,0.776394042,0
4654,0.799192233,0
4655,0.739946084,0
4656,0.724522089,0
4657,0.787169519,0
4658,0.773219504,0
4659,0.769786788,0
4660,0.781257349,0
4661,0.730678546,0.011646698
4662,0.738393349,0.269340262
4663,0.65592323,0.748592752
4664,0.677129752,0.927294242
4665,0.713180191,0.975610605
4666,0.67220404,0.980121382
4667,0.692497905,0.964537593
4668,0.617669567,0.946839291
4669,0.521798333,0.936743249
4670,0.442709574,0.900985357
4671,0.409738154,0.736608283
4672,0.308457486,0.42327145
4673,0.263917397,0.73201039
4674,0.288746096,0.69690085
4675,0.250646062,0.268291975
4676,0.293731948,0.01280388
4677,0.318763642,0
4678,0.324107515,0
4679,0.371132651,0
4680,0.463305413,0
4681,0.591459333,0
4682,0.652333216,0
4683,0.696693343,0
4684,0.658615865,0
4685,0.685542756,0.009051668
4686,0.604289918,0.235893227
4687,0.283572153,0.687135247
4688,0.184202333,0.866800564
4689,0.134321257,0.915703354
4690,0.066908928,0.921593751
4691,0.084990182,0.89311235
4692,0.098724661,0.741333616
4693,0.125853924,0.766424086
4694,0.120717549,0.56508376
4695,0.161154582,0.578909734
4696,0.259206528,0.740457269
4697,0.338562233,0.757848468
4698,0.420106126,0.536981065
4699,0.424651536,0.15614562
4700,0.531522374,0.00831008
4701,0.524992454,0
4702,0.476767838,0
4703,0.379900762,0
4704,0.300442523,0
4705,0.286708338,0
4706,0.279681195,0
4707,0.257894981,0
4708,0.283983494,0
4709,0.255524897,0.00736554
4710,0.182419098,0.215965597
4711,0.037986517,0.633857302
4712,0.007207345,0.750306719
4713,0.001445114,0.855812468
4714,0.000671858,0.830112909
4715,0.011692352,0.854576157
4716,0.039758635,0.821006459
4717,0.100185752,0.731337427
4718,0.126369612,0.651734599
4719,0.187190566,0.49851791
4720,0.294439532,0.378146299
4721,0.376300581,0.216755109
4722,0.466436144,0.24565649
4723,0.4856433,0.101103347
4724,0.599345935,0.005945037
4725,0.602055058,0
4726,0.641116321,0
4727,0.708889547,0
4728,0.748012297,0
4729,0.759609791,0
4730,0.766594446,0
4731,0.757807101,0
4732,0.764566208,0
4733,0.762302643,0.007453556
4734,0.747723163,0.223443859
4735,0.589990926,0.673296356
4736,0.426486376,0.858392972
4737,0.41470998,0.91371799
4738,0.412813121,0.927095815
4739,0.448177744,0.922774553
4740,0.508559017,0.914459668
4741,0.584011324,0.910981899
4742,0.60264241,0.908738378
4743,0.675157002,0.903491164
4744,0.720121498,0.880487582
4745,0.765675363,0.822679801
4746,0.762297081,0.577558809
4747,0.762498231,0.184111835
4748,0.796646083,0.007493932
4749,0.798282134,0
4750,0.80036873,0
4751,0.80365741,0
4752,0.803300123,0
4753,0.799920292,0
4754,0.798987244,0
4755,0.797394022,0
4756,0.7908048,0
4757,0.788921876,0.004233501
4758,0.790031023,0.167057209
4759,0.732352989,0.564656479
4760,0.60606993,0.763240245
4761,0.556165155,0.842581517
4762,0.503417085,0.869954016
4763,0.501748986,0.869320206
4764,0.510595097,0.859099684
4765,0.54919274,0.778206166
4766,0.565254646,0.587872464
4767,0.708625772,0.393330905
4768,0.742163133,0.187579245
4769,0.697230529,0.194175667
4770,0.69309723,0.086342323
4771,0.623065242,0.012937556
4772,0.616664312,0.000375361
4773,0.56592732,0
4774,0.353863814,0
4775,0.154905594,0
4776,0.159748628,0
4777,0.300428875,0
4778,0.414427923,0
4779,0.416862,0
4780,0.293248142,0
4781,0.157480566,0.001185828
4782,0.133792642,0.099998966
4783,0.096998825,0.458852554
4784,0.059856277,0.703975591
4785,0.098426301,0.79578335
4786,0.112305444,0.83722909
4787,0.111143811,0.862868724
4788,0.07737783,0.855528536
4789,0.08390574,0.845421218
4790,0.087522745,0.810289041
4791,0.112335158,0.612411711
4792,0.12388545,0.718719101
4793,0.137932571,0.658963683
4794,0.163808044,0.443683455
4795,0.239895311,0.123862277
4796,0.423169912,0.003395453
4797,0.510248658,0
4798,0.392161601,0
4799,0.256548302,0
4800,0.182084605,0
4801,0.062995954,0
4802,0.011113685,0
4803,0.022218293,0
4804,0.01073725,0
4805,0.002921834,0.001808181
4806,0.003813768,0.126382512
4807,0.003553602,0.471571663
4808,0.000117474,0.685877878
4809,0.000728315,0.787352744
4810,0.016610427,0.833026235
4811,0.079531316,0.849031085
4812,0.25603514,0.849147285
4813,0.274758889,0.845021338
4814,0.289392331,0.829019642
4815,0.404136362,0.782384147
4816,0.453033804,0.760932999
4817,0.454566988,0.617960295
4818,0.423280201,0.468296396
4819,0.371625432,0.100386364
4820,0.423408517,0.00202841
4821,0.538491244,0
4822,0.492108164,0
4823,0.457684467,0
4824,0.438662338,0
4825,0.394179577,0
4826,0.398466706,0
4827,0.344160744,0
4828,0.374229415,0
4829,0.423483952,0.000556521
4830,0.443580496,0.068040166
4831,0.418055091,0.274619899
4832,0.368487795,0.57353224
4833,0.407479144,0.735491538
4834,0.47416068,0.80186754
4835,0.620984816,0.840419483
4836,0.69003613,0.84469204
4837,0.743514417,0.84455718
4838,0.750623646,0.845176965
4839,0.792446249,0.832587793
4840,0.798632195,0.788459195
4841,0.799858378,0.679691257
4842,0.800948831,0.479952656
4843,0.796313389,0.139063262
4844,0.803884489,0.003000277
4845,0.804388774,0
4846,0.803897548,0
4847,0.802374161,0
4848,0.802576128,0
4849,0.796382585,0
4850,0.786150627,0
4851,0.771468909,0
4852,0.749320792,0
4853,0.72796329,0.001631992
4854,0.688409729,0.122084474
4855,0.458705354,0.47193287
4856,0.325407616,0.701872995
4857,0.36485891,0.792150966
4858,0.32129242,0.828406466
4859,0.317609293,0.838417022
4860,0.35002686,0.836044246
4861,0.369904014,0.831759708
4862,0.455070346,0.815268304
4863,0.42998403,0.802730342
4864,0.448599279,0.762369965
4865,0.404396281,0.654161774
4866,0.271038119,0.46203936
4867,0.227179595,0.140565114
4868,0.19308987,0.003435753
4869,0.202740055,0
4870,0.112193918,0
4871,0.089850154,0
4872,0.0565754,0
4873,0.017598812,0
4874,0.0117372,0
4875,0.028668739,0
4876,0.098512789,0
4877,0.113014456,0.000606472
4878,0.102122633,0.105864279
4879,0.040189233,0.390845302
4880,0.006191058,0.643858701
4881,0.000151594,0.742145129
4882,0.008286484,0.714132033
4883,0.01564151,0.66075809
4884,0.017893823,0.706728366
4885,0.056013234,0.71493668
4886,0.133972832,0.580877277
4887,0.233065189,0.354844046
4888,0.298449691,0.421489698
4889,0.43056807,0.562971047
4890,0.695321677,0.426266992
4891,0.562708718,0.120769954
4892,0.358036695,0.002193202
4893,0.365989073,0
4894,0.487168605,0
4895,0.52246578,0
4896,0.472045096,0
4897,0.394383606,0
4898,0.260945007,0
4899,0.138324723,0
4900,0.080424921,0
4901,0.057191767,0.000796111
4902,0.043331762,0.094348264
4903,0.056264689,0.287972857
4904,0.124229391,0.25876659
4905,0.228930695,0.197033244
4906,0.265207836,0.254785627
4907,0.568614293,0.223367673
4908,0.176616876,0.352415338
4909,0.111321573,0.270991494
4910,0.129378694,0.481139054
4911,0.070733752,0.395007573
4912,0.106659806,0.251614099
4913,0.268094007,0.412047047
4914,0.28259679,0.409939481
4915,0.177643374,0.136273371
4916,0.240347149,0.00268662
4917,0.272615966,0
4918,0.261540188,0
4919,0.308712088,0
4920,0.283363725,0
4921,0.28661087,0
4922,0.300362192,0
4923,0.308025764,0
4924,0.31282182,0
4925,0.324950545,0.000378957
4926,0.356809252,0.099156815
4927,0.381950875,0.162373956
4928,0.383101751,0.33087913
4929,0.419470942,0.46630148
4930,0.374568606,0.455233686
4931,0.420191,0.503809506
4932,0.438774792,0.55139507
4933,0.599521616,0.541531888
4934,0.634562739,0.248522151
4935,0.618057532,0.149962035
4936,0.645655762,0.141464917
4937,0.469704381,0.079609352
4938,0.303007684,0.050185716
4939,0.192974093,0.017932431
4940,0.207323249,0.000184192
4941,0.508459331,0
4942,0.464572436,0
4943,0.367791053,0
4944,0.359389972,0
4945,0.248622873,0
4946,0.123414105,0
4947,0.141005256,0
4948,0.150867199,0
4949,0.136243058,0.001338335
4950,0.161788002,0.142163963
4951,0.064952145,0.421590076
4952,0.059860878,0.571641725
4953,0.054846513,0.676024513
4954,0.103923367,0.909990201
4955,0.091913015,0.903318504
4956,0.135145687,0.892982977
4957,0.210051741,0.891764496
4958,0.284288371,0.895329761
4959,0.357225191,0.896282756
4960,0.446353655,0.87350014
4961,0.523513993,0.486816535
4962,0.55830517,0.364962494
4963,0.654998743,0.141579295
4964,0.735223684,0.001846711
4965,0.68736052,0
4966,0.626742648,0
4967,0.385161505,0
4968,0.245278416,0
4969,0.213560974,0
4970,0.287706276,0
4971,0.355045427,0
4972,0.42054949,0
4973,0.470688915,0.002326006
4974,0.450975118,0.187112801
4975,0.313558451,0.661397738
4976,0.285778637,0.880904554
4977,0.274539167,0.929789981
4978,0.256635412,0.933854686
4979,0.248959625,0.918741576
4980,0.268782583,0.902794275
4981,0.296265017,0.894186985
4982,0.292845351,0.892787561
4983,0.280706507,0.893852027
4984,0.254029523,0.803016902
4985,0.255967602,0.635179611
4986,0.239179922,0.485145313
4987,0.229015118,0.115927227
4988,0.293236753,0.002091171
4989,0.245857523,0
4990,0.186675493,0
4991,0.111473363,0
4992,0.120261888,0
4993,0.089561078,0
4994,0.093938413,0
4995,0.14474044,0
4996,0.164871987,0
4997,0.210536434,6.13E-05
4998,0.234745642,0.037331426
4999,0.144817481,0.340019755
5000,0.063458571,0.548354517
5001,0.051190374,0.731667084
5002,0.031504144,0.731507812
5003,0.033734758,0.74124889
5004,0.047631265,0.771357732
5005,0.094533761,0.7205559
5006,0.130883753,0.649372261
5007,0.164253932,0.325096451
5008,0.277078406,0.307884331
5009,0.356119821,0.30588735
5010,0.382884737,0.057287706
5011,0.401462284,0.013793002
5012,0.475158181,0
5013,0.49678059,0
5014,0.496211381,0
5015,0.494870573,0
5016,0.457767675,0
5017,0.447314452,0
5018,0.419458514,0
5019,0.412161257,0
5020,0.408838532,0
5021,0.418546608,0
5022,0.416222914,0.01656557
5023,0.402294571,0.166821485
5024,0.366334101,0.254473474
5025,0.344351043,0.329588095
5026,0.404972141,0.305534059
5027,0.420126174,0.468828426
5028,0.439859932,0.611544482
5029,0.43215308,0.579738988
5030,0.4885655,0.535993227
5031,0.547874729,0.571787976
5032,0.643836964,0.533641697
5033,0.622268876,0.282090228
5034,0.675581167,0.156278193
5035,0.51878005,0.018933328
5036,0.237169885,0
5037,0.511886721,0
5038,0.697769252,0
5039,0.641722295,0
5040,0.661190688,0
5041,0.686238349,0
5042,0.701944828,0
5043,0.674230267,0
5044,0.653021311,0
5045,0.672325814,4.55E-05
5046,0.671393664,0.142885949
5047,0.609466315,0.584516179
5048,0.533417287,0.811288687
5049,0.521608209,0.878648565
5050,0.482279101,0.911880188
5051,0.497030883,0.903134
5052,0.485627355,0.890315976
5053,0.477624215,0.885573051
5054,0.509979135,0.89127167
5055,0.540208535,0.895112991
5056,0.573007416,0.883759767
5057,0.578213859,0.8320365
5058,0.543097213,0.628316348
5059,0.482630712,0.184759317
5060,0.583494333,0.002695856
5061,0.619993193,0
5062,0.615260013,0
5063,0.531039088,0
5064,0.471318693,0
5065,0.491299207,0
5066,0.402880132,0
5067,0.338950436,0
5068,0.220171074,0
5069,0.189938599,0
5070,0.129011903,0.157024819
5071,0.109406424,0.604942929
5072,0.012933367,0.833484705
5073,0.0025121,0.885163016
5074,0.016588665,0.893341651
5075,0.036251297,0.881924927
5076,0.049724094,0.87213009
5077,0.088004233,0.871631158
5078,0.113923402,0.878096066
5079,0.146414728,0.88212625
5080,0.220975829,0.832031345
5081,0.32776474,0.663413729
5082,0.440070623,0.53185031
5083,0.416393882,0.14554628
5084,0.621175298,0.001081639
5085,0.642723043,0
5086,0.681780018,0
5087,0.689931764,0
5088,0.696170179,0
5089,0.65092366,0
5090,0.598679835,0
5091,0.498816658,0
5092,0.47173542,0
5093,0.457587464,0
5094,0.401298403,0.128630664
5095,0.212784267,0.544280025
5096,0.10383919,0.800085221
5097,0.069349292,0.858391123
5098,0.075574676,0.867744249
5099,0.104210209,0.860290845
5100,0.156912326,0.734513336
5101,0.191897477,0.721342219
5102,0.282405911,0.751126994
5103,0.368766485,0.582177231
5104,0.562557248,0.43236388
5105,0.744173562,0.527677001
5106,0.706662161,0.33367261
5107,0.624420056,0.07813995
5108,0.550948171,0.000150979
5109,0.607722922,0
5110,0.560833958,0
5111,0.576936945,0
5112,0.607147781,0
5113,0.659078264,0
5114,0.617089313,0
5115,0.518097809,0
5116,0.428674813,0
5117,0.380589721,0
5118,0.273017311,0.12083926
5119,0.313777411,0.521489938
5120,0.240475285,0.757728123
5121,0.213124749,0.864579591
5122,0.235243761,0.894352448
5123,0.229853094,0.885555171
5124,0.245059492,0.884553262
5125,0.252828164,0.88181418
5126,0.274157009,0.872662369
5127,0.30609407,0.831106943
5128,0.354649749,0.816189286
5129,0.423810555,0.79867672
5130,0.484088728,0.570579388
5131,0.486100219,0.147102118
5132,0.588679306,3.41E-06
5133,0.687046283,0
5134,0.666267246,0
5135,0.584098641,0
5136,0.513639106,0
5137,0.424562122,0
5138,0.307641762,0
5139,0.259256969,0
5140,0.207874847,0
5141,0.175332249,0
5142,0.121056236,0.114417693
5143,0.118531852,0.451428407
5144,0.041428588,0.77056448
5145,0.024225497,0.764087411
5146,0.018448455,0.857738218
5147,0.036770749,0.869975499
5148,0.055689233,0.842565361
5149,0.063091704,0.644101298
5150,0.130189658,0.397513988
5151,0.160948702,0.176471525
5152,0.220015732,0.0702646
5153,0.318908978,0.04949923
5154,0.301325157,0.031566733
5155,0.240142076,0.011196497
5156,0.172582156,0
5157,0.095635363,0
5158,0.347789601,0
5159,0.345732842,0
5160,0.306017725,0
5161,0.170629288,0
5162,0.093693235,0
5163,0.079608636,0
5164,0.099521936,0
5165,0.15382969,0
5166,0.228776654,0.03233957
5167,0.255352325,0.386868205
5168,0.209221601,0.783878561
5169,0.18069501,0.858375499
5170,0.218193057,0.810011915
5171,0.272255924,0.698885843
5172,0.210454276,0.608016609
5173,0.165845156,0.544976974
5174,0.111467721,0.711282991
5175,0.098179096,0.861628706
5176,0.092087156,0.847172998
5177,0.1284468,0.689703447
5178,0.133172957,0.489337527
5179,0.156269633,0.121689705
5180,0.161788751,0
5181,0.186543268,0
5182,0.144075496,0
5183,0.122143922,0
5184,0.090306376,0
5185,0.086440313,0
5186,0.071209344,0
5187,0.115736104,0
5188,0.105355122,0
5189,0.091761335,0
5190,0.125563676,0.09889608
5191,0.106578511,0.483171524
5192,0.050119287,0.75922459
5193,0.035098468,0.832764896
5194,0.023847999,0.855627971
5195,0.048346459,0.855161791
5196,0.080119454,0.848571331
5197,0.147513521,0.839353989
5198,0.188503185,0.838224995
5199,0.236772004,0.834926638
5200,0.339606219,0.808671479
5201,0.390144923,0.744139413
5202,0.418681864,0.490913711
5203,0.396648154,0.108959632
5204,0.461711497,0
5205,0.43042128,0
5206,0.437914055,0
5207,0.452983377,0
5208,0.48666706,0
5209,0.389004401,0
5210,0.373455775,0
5211,0.37433278,0
5212,0.340520993,0
5213,0.303537918,0
5214,0.279733331,0.092202786
5215,0.187245074,0.360508893
5216,0.132666703,0.455575924
5217,0.177156558,0.701092463
5218,0.240236979,0.676694717
5219,0.282673113,0.635745007
5220,0.409686148,0.722134808
5221,0.476925399,0.707201458
5222,0.567192637,0.569310517
5223,0.622310418,0.48530433
5224,0.671628597,0.352565698
5225,0.696834356,0.141874687
5226,0.698165944,0.048263448
5227,0.707641651,0.006602907
5228,0.712510889,0
5229,0.713616182,0
5230,0.716892672,0
5231,0.743030645,0
5232,0.741392401,0
5233,0.742951526,0
5234,0.748720932,0
5235,0.742668293,0
5236,0.756288069,0
5237,0.783639351,0
5238,0.791095551,0.037393192
5239,0.7930274,0.143109818
5240,0.773436894,0.156708134
5241,0.714316239,0.497178511
5242,0.692203817,0.692384326
5243,0.722526174,0.788156954
5244,0.65062311,0.753116511
5245,0.532754563,0.606832961
5246,0.390628974,0.713713058
5247,0.386505375,0.669593233
5248,0.400849064,0.505193802
5249,0.400513237,0.439664299
5250,0.429896444,0.315923299
5251,0.515263951,0.041039814
5252,0.603024587,0
5253,0.530500448,0
5254,0.383107376,0
5255,0.376326022,0
5256,0.417389514,0
5257,0.380753654,0
5258,0.389732673,0
5259,0.374561188,0
5260,0.465206099,0
5261,0.457603902,0
5262,0.403906646,0.055583534
5263,0.241254639,0.279232043
5264,0.141215509,0.586248539
5265,0.211651624,0.788585622
5266,0.196280473,0.858448913
5267,0.230964504,0.848347514
5268,0.290760106,0.839537907
5269,0.322652727,0.834538398
5270,0.321280416,0.802427652
5271,0.331955437,0.822558317
5272,0.30721335,0.671371101
5273,0.364226254,0.692030404
5274,0.474359652,0.427103766
5275,0.473221754,0.083857025
5276,0.570395059,0
5277,0.344685433,0
5278,0.140433862,0
5279,0.059361177,0
5280,0.049689367,0
5281,0.065098629,0
5282,0.071762458,0
5283,0.071365418,0
5284,0.072728633,0
5285,0.05988251,0
5286,0.074303957,0.083098137
5287,0.099920864,0.445723544
5288,0.096443925,0.722617142
5289,0.158338653,0.806339136
5290,0.221996231,0.78925008
5291,0.255892859,0.538382021
5292,0.360413296,0.371132544
5293,0.465180249,0.325692734
5294,0.605230987,0.124852409
5295,0.697055074,0.117212016
5296,0.657164145,0.04923784
5297,0.489214793,0.134664651
5298,0.410126294,0.203894572
5299,0.393515207,0.033808523
5300,0.449789529,0
5301,0.341791582,0
5302,0.150384338,0
5303,0.064753397,0
5304,0.161364574,0
5305,0.293489676,0
5306,0.382354174,0
5307,0.376398447,0
5308,0.459363622,0
5309,0.513130431,0
5310,0.525130426,0.092910389
5311,0.526667346,0.500338979
5312,0.447488247,0.797130741
5313,0.3256627,0.862789557
5314,0.311735612,0.877908647
5315,0.339271955,0.867429041
5316,0.357371722,0.755890778
5317,0.430610452,0.712245993
5318,0.510306591,0.473212901
5319,0.556707327,0.497008351
5320,0.56061378,0.801800692
5321,0.555567645,0.793802009
5322,0.587492218,0.521568822
5323,0.608736048,0.106537628
5324,0.698474735,0
5325,0.681723175,0
5326,0.6697233,0
5327,0.489030344,0
5328,0.485054088,0
5329,0.493586455,0
5330,0.555911482,0
5331,0.418767549,0
5332,0.333110016,0
5333,0.271786195,0
5334,0.252927447,0.09733127
5335,0.191294217,0.534237427
5336,0.108937725,0.860374959
5337,0.142397627,0.924965935
5338,0.157101335,0.933037626
5339,0.211444684,0.919271317
5340,0.264967309,0.903772702
5341,0.341872416,0.89778227
5342,0.431750392,0.860199514
5343,0.467734187,0.861778177
5344,0.446966684,0.848407762
5345,0.42299065,0.678405324
5346,0.433010834,0.555513017
5347,0.415896654,0.115581624
5348,0.464370262,0
5349,0.478880886,0
5350,0.483367291,0
5351,0.467927092,0
5352,0.44869939,0
5353,0.283342546,0
5354,0.259841424,0
5355,0.195386611,0
5356,0.138042729,0
5357,0.1820673,0
5358,0.172495666,0.10764638
5359,0.243488038,0.55995406
5360,0.206904034,0.861616174
5361,0.221867399,0.918753553
5362,0.2092216,0.924625979
5363,0.238303052,0.909515709
5364,0.252439581,0.892219523
5365,0.257986453,0.887276799
5366,0.271588045,0.888505056
5367,0.243805183,0.892401311
5368,0.233480267,0.880670619
5369,0.2238968,0.827502525
5370,0.201096301,0.546821594
5371,0.18195689,0.107945647
5372,0.259353241,0
5373,0.34486082,0
5374,0.446342466,0
5375,0.472508563,0
5376,0.396684802,0
5377,0.3230382,0
5378,0.243898127,0
5379,0.166609313,0
5380,0.073577979,0
5381,0.040674933,0
5382,0.029274036,0.052373767
5383,0.023434028,0.309232685
5384,0.000456951,0.467193302
5385,0,0.643448502
5386,8.35E-07,0.763115454
5387,0.005244696,0.760654967
5388,0.031424809,0.81137693
5389,0.085137081,0.769078091
5390,0.12693237,0.655112211
5391,0.187795031,0.653583677
5392,0.280011337,0.43337445
5393,0.310141776,0.207861974
5394,0.347713845,0.079125767
5395,0.39032065,0.012110083
5396,0.519898002,0
5397,0.518693403,0
5398,0.487545304,0
5399,0.444316156,0
5400,0.355444964,0
5401,0.308668578,0
5402,0.271080464,0
5403,0.269826114,0
5404,0.239665183,0
5405,0.270158687,0
5406,0.349592983,0.004500404
5407,0.489623666,0.017307176
5408,0.519889335,0.022981184
5409,0.619819705,0.044106201
5410,0.624392026,0.077159905
5411,0.638783071,0.172090768
5412,0.579686984,0.274056553
5413,0.452470698,0.198420083
5414,0.449921861,0.169863952
5415,0.423080952,0.091663162
5416,0.5124534,0.074352261
5417,0.62628255,0.06667656
5418,0.40397825,0.057320172
5419,0.395704849,0.012326552
5420,0.380638888,0
5421,0.521920652,0
5422,0.51180208,0
5423,0.405312422,0
5424,0.472122433,0
5425,0.521931808,0
5426,0.552093013,0
5427,0.553534975,0
5428,0.420387424,0
5429,0.305778777,0
5430,0.316756816,0.021441472
5431,0.299013039,0.133760473
5432,0.354066021,0.171528948
5433,0.337526164,0.169482923
5434,0.140079554,0.264467766
5435,0.129831876,0.303480254
5436,0.166646018,0.282673604
5437,0.149028199,0.369245498
5438,0.239050318,0.461700923
5439,0.356840171,0.546872088
5440,0.420024818,0.566188796
5441,0.387315598,0.250982246
5442,0.30887024,0.215903303
5443,0.242533721,0.029368824
5444,0.285777579,0
5445,0.341432235,0
5446,0.289157555,0
5447,0.297671034,0
5448,0.268543582,0
5449,0.236036812,0
5450,0.294417211,0
5451,0.211185892,0
5452,0.200624227,0
5453,0.197246033,0
5454,0.160796505,0.004322989
5455,0.17085393,0.080860947
5456,0.15668603,0.208050523
5457,0.186837846,0.192250306
5458,0.175638202,0.349860664
5459,0.197389398,0.549379486
5460,0.197727829,0.520616125
5461,0.270811002,0.512861733
5462,0.298717618,0.609288212
5463,0.250898479,0.615849519
5464,0.189612839,0.645717358
5465,0.072456273,0.65750311
5466,0.054401781,0.456667388
5467,0.009974586,0.07946118
5468,0.041552149,0
5469,0.14127192,0
5470,0.166645141,0
5471,0.145807441,0
5472,0.137559377,0
5473,0.132533477,0
5474,0.164914395,0
5475,0.175106937,0
5476,0.134084951,0
5477,0.143204796,0
5478,0.096927067,0.079336435
5479,0.105406094,0.497052745
5480,0.047069442,0.806157245
5481,0.020538489,0.872004938
5482,0.025484357,0.884899246
5483,0.029359376,0.706672713
5484,0.046885886,0.806142964
5485,0.059588287,0.840501886
5486,0.09081419,0.828841093
5487,0.11841203,0.871364741
5488,0.180212424,0.862463421
5489,0.244743411,0.789332644
5490,0.294567664,0.474201213
5491,0.37258406,0.07195855
5492,0.511464799,0
5493,0.556153489,0
5494,0.563843057,0
5495,0.580896278,0
5496,0.596071878,0
5497,0.603144859,0
5498,0.566133356,0
5499,0.566892595,0
5500,0.590174057,0
5501,0.542126412,0
5502,0.565955748,0.021101876
5503,0.503571666,0.103916939
5504,0.373374403,0.067998374
5505,0.345320204,0.113103238
5506,0.294700879,0.323570375
5507,0.30012107,0.616642612
5508,0.259021941,0.756463744
